Algorithm,TotalCloudlets,Violations,ViolationPct,Tier1,Tier2,Tier3,AvgTardiness,MaxTardiness,PowerConsumption,TotalTimeTaken
ACO_Multiple_Runs_128times_23,253,1,0.40,1,0,0,0.94,0.94,670.00,689.02
ACO_Multiple_Runs_128times_23,253,1,0.40,1,0,0,0.57,0.57,652.22,689.02
ACO_Multiple_Runs_128times_23,253,6,2.37,6,0,0,4.33,24.00,624.76,689.02
ACO_Multiple_Runs_128times_23,253,3,1.19,3,0,0,0.51,0.97,612.39,689.02
ACO_Multiple_Runs_128times_23,253,2,0.79,2,0,0,0.19,0.33,592.99,689.02
ACO_Multiple_Runs_128times_23,253,1,0.40,1,0,0,0.21,0.21,570.83,689.02
ACO_Multiple_Runs_128times_23,253,1,0.40,0,1,0,34.98,34.98,562.45,689.02
ACO_Multiple_Runs_128times_23,253,5,1.98,5,0,0,0.87,2.25,549.37,689.02
ACO_Multiple_Runs_128times_23,253,6,2.37,6,0,0,0.96,3.04,528.24,689.02
ACO_Multiple_Runs_128times_23,253,0,0.00,0,0,0,0.00,0.00,508.21,689.02
ACO_Multiple_Runs_128times_23,253,2,0.79,2,0,0,0.60,0.78,491.67,689.02
ACO_Multiple_Runs_128times_23,253,6,2.37,5,1,0,2.93,6.01,484.58,689.02
ACO_Multiple_Runs_128times_23,253,1,0.40,1,0,0,0.44,0.44,461.44,689.02
ACO_Multiple_Runs_128times_23,253,4,1.58,3,1,0,20.61,62.74,445.52,689.02
ACO_Multiple_Runs_128times_23,253,9,3.56,9,0,0,1.27,7.08,425.90,689.02
ACO_Multiple_Runs_128times_23,253,7,2.77,7,0,0,0.35,0.74,392.01,689.02
ACO_Multiple_Runs_128times_23,253,4,1.58,3,1,0,24.13,43.56,380.47,689.02
ACO_Multiple_Runs_128times_23,253,8,3.16,8,0,0,0.66,1.43,367.05,689.02
ACO_Multiple_Runs_128times_23,253,6,2.37,6,0,0,0.58,1.82,350.31,689.02
ACO_Multiple_Runs_128times_23,253,5,1.98,5,0,0,0.92,3.61,331.03,689.02
ACO_Multiple_Runs_128times_23,253,9,3.56,8,1,0,7.01,55.02,313.83,689.02
ACO_Multiple_Runs_128times_23,253,14,5.53,13,1,0,4.25,33.81,304.14,689.02
ACO_Multiple_Runs_128times_23,253,19,7.51,17,2,0,10.88,101.34,294.70,689.02
ACO_Multiple_Runs_128times_23,253,29,11.46,23,6,0,16.29,129.91,275.27,689.02
ACO_Multiple_Runs_128times_23,253,13,5.14,12,1,0,6.74,78.48,257.11,689.02
ACO_Multiple_Runs_128times_23,253,16,6.32,15,0,1,31.91,459.84,250.64,689.02
ACO_Multiple_Runs_128times_23,253,38,15.02,22,12,4,57.27,252.07,246.61,689.02
ACO_Multiple_Runs_128times_23,253,35,13.83,25,3,7,63.12,317.24,238.98,689.02
ACO_Multiple_Runs_128times_23,253,27,10.67,27,0,0,2.99,10.41,224.81,689.02
ACO_Multiple_Runs_128times_23,253,37,14.62,34,2,1,23.50,673.34,212.40,689.02
ACO_Multiple_Runs_128times_23,253,103,40.71,41,54,8,58.42,360.08,209.02,689.02
ACO_Multiple_Runs_128times_23,253,83,32.81,38,25,20,75.54,293.16,205.18,689.02
ACO_Multiple_Runs_128times_23,253,94,37.15,58,27,9,61.12,513.45,194.87,689.02
ACO_Multiple_Runs_128times_23,253,115,45.45,47,47,21,121.51,763.25,189.35,689.02
ACO_Multiple_Runs_128times_24,232,1,0.43,1,0,0,0.23,0.23,700.00,595.84
ACO_Multiple_Runs_128times_24,232,0,0.00,0,0,0,0.00,0.00,682.65,595.84
ACO_Multiple_Runs_128times_24,232,1,0.43,1,0,0,0.27,0.27,674.23,595.84
ACO_Multiple_Runs_128times_24,232,0,0.00,0,0,0,0.00,0.00,659.85,595.84
ACO_Multiple_Runs_128times_24,232,1,0.43,1,0,0,0.47,0.47,646.66,595.84
ACO_Multiple_Runs_128times_24,232,1,0.43,1,0,0,1.68,1.68,617.01,595.84
ACO_Multiple_Runs_128times_24,232,2,0.86,2,0,0,2.24,4.40,600.54,595.84
ACO_Multiple_Runs_128times_24,232,2,0.86,2,0,0,0.05,0.06,580.74,595.84
ACO_Multiple_Runs_128times_24,232,1,0.43,1,0,0,0.15,0.15,552.65,595.84
ACO_Multiple_Runs_128times_24,232,5,2.16,5,0,0,0.37,0.56,545.09,595.84
ACO_Multiple_Runs_128times_24,232,2,0.86,2,0,0,0.81,0.82,521.66,595.84
ACO_Multiple_Runs_128times_24,232,0,0.00,0,0,0,0.00,0.00,484.75,595.84
ACO_Multiple_Runs_128times_24,232,0,0.00,0,0,0,0.00,0.00,468.37,595.84
ACO_Multiple_Runs_128times_24,232,0,0.00,0,0,0,0.00,0.00,444.71,595.84
ACO_Multiple_Runs_128times_24,232,4,1.72,4,0,0,0.38,0.77,423.81,595.84
ACO_Multiple_Runs_128times_24,232,3,1.29,2,0,1,115.42,345.25,412.40,595.84
ACO_Multiple_Runs_128times_24,232,2,0.86,2,0,0,0.38,0.57,401.26,595.84
ACO_Multiple_Runs_128times_24,232,1,0.43,1,0,0,0.10,0.10,377.92,595.84
ACO_Multiple_Runs_128times_24,232,4,1.72,4,0,0,1.16,3.49,367.00,595.84
ACO_Multiple_Runs_128times_24,232,10,4.31,9,1,0,4.12,29.48,346.49,595.84
ACO_Multiple_Runs_128times_24,232,8,3.45,7,0,1,6.59,48.07,328.66,595.84
ACO_Multiple_Runs_128times_24,232,6,2.59,5,1,0,3.07,17.35,315.03,595.84
ACO_Multiple_Runs_128times_24,232,3,1.29,3,0,0,0.76,1.12,310.54,595.84
ACO_Multiple_Runs_128times_24,232,15,6.47,14,0,1,5.45,48.36,291.87,595.84
ACO_Multiple_Runs_128times_24,232,11,4.74,10,0,1,17.63,171.16,281.41,595.84
ACO_Multiple_Runs_128times_24,232,34,14.66,26,3,5,39.39,314.74,279.68,595.84
ACO_Multiple_Runs_128times_24,232,21,9.05,21,0,0,3.64,15.19,263.11,595.84
ACO_Multiple_Runs_128times_24,232,40,17.24,33,5,2,20.79,293.00,253.39,595.84
ACO_Multiple_Runs_128times_24,232,114,49.14,69,30,15,32.96,302.01,252.56,595.84
ACO_Multiple_Runs_128times_24,232,99,42.67,78,17,4,24.62,381.95,251.82,595.84
ACO_Multiple_Runs_128times_24,232,54,23.28,47,5,2,14.62,287.87,239.50,595.84
ACO_Multiple_Runs_128times_24,232,54,23.28,33,13,8,58.64,523.64,227.37,595.84
ACO_Multiple_Runs_128times_24,232,142,61.21,66,38,38,85.06,440.67,226.51,595.84
ACO_Multiple_Runs_128times_25,241,1,0.41,0,1,0,16.16,16.16,700.00,679.14
ACO_Multiple_Runs_128times_25,241,1,0.41,1,0,0,0.57,0.57,687.36,679.14
ACO_Multiple_Runs_128times_25,241,3,1.24,3,0,0,0.29,0.59,666.40,679.14
ACO_Multiple_Runs_128times_25,241,1,0.41,1,0,0,0.95,0.95,655.79,679.14
ACO_Multiple_Runs_128times_25,241,7,2.90,5,2,0,1.38,4.75,639.69,679.14
ACO_Multiple_Runs_128times_25,241,3,1.24,1,1,1,3.12,5.75,633.09,679.14
ACO_Multiple_Runs_128times_25,241,1,0.41,1,0,0,0.13,0.13,614.75,679.14
ACO_Multiple_Runs_128times_25,241,0,0.00,0,0,0,0.00,0.00,588.57,679.14
ACO_Multiple_Runs_128times_25,241,1,0.41,1,0,0,0.16,0.16,562.91,679.14
ACO_Multiple_Runs_128times_25,241,0,0.00,0,0,0,0.00,0.00,547.52,679.14
ACO_Multiple_Runs_128times_25,241,3,1.24,2,0,1,1.51,3.85,543.51,679.14
ACO_Multiple_Runs_128times_25,241,3,1.24,2,0,1,1.51,3.95,519.08,679.14
ACO_Multiple_Runs_128times_25,241,4,1.66,3,0,1,1.27,4.03,505.24,679.14
ACO_Multiple_Runs_128times_25,241,8,3.32,6,1,1,1.37,4.22,482.01,679.14
ACO_Multiple_Runs_128times_25,241,0,0.00,0,0,0,0.00,0.00,469.09,679.14
ACO_Multiple_Runs_128times_25,241,4,1.66,3,0,1,1.46,4.14,438.43,679.14
ACO_Multiple_Runs_128times_25,241,1,0.41,1,0,0,0.14,0.14,431.34,679.14
ACO_Multiple_Runs_128times_25,241,5,2.07,5,0,0,0.61,1.31,419.35,679.14
ACO_Multiple_Runs_128times_25,241,2,0.83,2,0,0,0.22,0.40,404.53,679.14
ACO_Multiple_Runs_128times_25,241,3,1.24,3,0,0,0.39,0.93,378.10,679.14
ACO_Multiple_Runs_128times_25,241,5,2.07,4,0,1,46.90,232.75,349.66,679.14
ACO_Multiple_Runs_128times_25,241,12,4.98,9,2,1,10.68,71.59,334.51,679.14
ACO_Multiple_Runs_128times_25,241,9,3.73,7,2,0,18.43,97.57,312.62,679.14
ACO_Multiple_Runs_128times_25,241,17,7.05,12,4,1,25.22,148.70,307.46,679.14
ACO_Multiple_Runs_128times_25,241,12,4.98,6,5,1,56.43,356.59,292.88,679.14
ACO_Multiple_Runs_128times_25,241,13,5.39,8,4,1,47.04,422.60,286.51,679.14
ACO_Multiple_Runs_128times_25,241,9,3.73,8,1,0,2.25,10.43,268.53,679.14
ACO_Multiple_Runs_128times_25,241,7,2.90,7,0,0,0.78,1.87,257.52,679.14
ACO_Multiple_Runs_128times_25,241,25,10.37,20,5,0,6.56,43.92,242.78,679.14
ACO_Multiple_Runs_128times_25,241,84,34.85,54,15,15,40.48,242.89,243.46,679.14
ACO_Multiple_Runs_128times_25,241,30,12.45,24,2,4,17.77,286.64,222.39,679.14
ACO_Multiple_Runs_128times_25,241,37,15.35,27,3,7,27.32,192.47,223.75,679.14
ACO_Multiple_Runs_128times_25,241,104,43.15,61,28,15,37.42,517.62,205.96,679.14
ACO_Multiple_Runs_128times_25,241,92,38.17,61,21,10,49.34,498.78,201.25,679.14
ACO_Multiple_Runs_128times_25,241,144,59.75,54,45,45,62.66,514.89,199.82,679.14
ACO_Multiple_Runs_128times_25,241,52,21.58,44,1,7,64.84,821.59,187.81,679.14
ACO_Multiple_Runs_128times_26,256,3,1.17,3,0,0,0.84,2.21,700.00,663.68
ACO_Multiple_Runs_128times_26,256,6,2.34,5,1,0,1.86,10.57,682.18,663.68
ACO_Multiple_Runs_128times_26,256,3,1.17,3,0,0,1.04,2.87,671.41,663.68
ACO_Multiple_Runs_128times_26,256,2,0.78,2,0,0,0.38,0.46,643.84,663.68
ACO_Multiple_Runs_128times_26,256,2,0.78,1,1,0,24.12,47.61,630.82,663.68
ACO_Multiple_Runs_128times_26,256,5,1.95,5,0,0,1.19,2.36,614.29,663.68
ACO_Multiple_Runs_128times_26,256,1,0.39,1,0,0,0.06,0.06,599.56,663.68
ACO_Multiple_Runs_128times_26,256,3,1.17,3,0,0,1.34,2.61,591.94,663.68
ACO_Multiple_Runs_128times_26,256,3,1.17,3,0,0,0.21,0.55,567.66,663.68
ACO_Multiple_Runs_128times_26,256,1,0.39,1,0,0,0.19,0.19,539.77,663.68
ACO_Multiple_Runs_128times_26,256,1,0.39,1,0,0,0.03,0.03,518.31,663.68
ACO_Multiple_Runs_128times_26,256,5,1.95,4,1,0,4.95,18.61,499.39,663.68
ACO_Multiple_Runs_128times_26,256,9,3.52,8,1,0,6.47,51.46,468.85,663.68
ACO_Multiple_Runs_128times_26,256,2,0.78,2,0,0,0.24,0.27,451.05,663.68
ACO_Multiple_Runs_128times_26,256,2,0.78,1,1,0,1.10,1.71,423.59,663.68
ACO_Multiple_Runs_128times_26,256,6,2.34,5,1,0,2.85,15.32,418.34,663.68
ACO_Multiple_Runs_128times_26,256,5,1.95,5,0,0,0.82,1.67,403.51,663.68
ACO_Multiple_Runs_128times_26,256,12,4.69,11,1,0,6.39,64.37,393.34,663.68
ACO_Multiple_Runs_128times_26,256,8,3.13,6,0,2,13.84,55.46,372.01,663.68
ACO_Multiple_Runs_128times_26,256,1,0.39,0,1,0,77.55,77.55,357.46,663.68
ACO_Multiple_Runs_128times_26,256,7,2.73,7,0,0,1.28,4.55,341.12,663.68
ACO_Multiple_Runs_128times_26,256,10,3.91,5,4,1,9.07,46.53,327.97,663.68
ACO_Multiple_Runs_128times_26,256,10,3.91,9,1,0,2.02,15.62,317.26,663.68
ACO_Multiple_Runs_128times_26,256,33,12.89,21,12,0,22.74,72.89,305.32,663.68
ACO_Multiple_Runs_128times_26,256,8,3.13,7,1,0,0.95,3.13,284.29,663.68
ACO_Multiple_Runs_128times_26,256,12,4.69,11,1,0,4.74,51.00,272.54,663.68
ACO_Multiple_Runs_128times_26,256,29,11.33,22,5,2,11.87,162.48,266.77,663.68
ACO_Multiple_Runs_128times_26,256,27,10.55,24,3,0,6.72,63.38,257.40,663.68
ACO_Multiple_Runs_128times_26,256,28,10.94,28,0,0,3.96,19.79,249.45,663.68
ACO_Multiple_Runs_128times_26,256,24,9.38,21,1,2,25.35,317.33,232.54,663.68
ACO_Multiple_Runs_128times_26,256,23,8.98,22,0,1,27.50,552.55,217.90,663.68
ACO_Multiple_Runs_128times_26,256,39,15.23,34,3,2,22.14,361.45,211.57,663.68
ACO_Multiple_Runs_128times_26,256,76,29.69,52,10,14,53.89,326.87,210.47,663.68
ACO_Multiple_Runs_128times_26,256,128,50.00,60,39,29,61.35,313.37,211.40,663.68
ACO_Multiple_Runs_128times_26,256,131,51.17,49,48,34,75.99,301.97,202.38,663.68
ACO_Multiple_Runs_128times_26,256,103,40.23,36,19,48,112.06,276.08,197.06,663.68
ACO_Multiple_Runs_128times_27,263,4,1.52,3,1,0,9.65,37.01,700.00,701.47
ACO_Multiple_Runs_128times_27,263,3,1.14,2,1,0,20.26,59.01,692.76,701.47
ACO_Multiple_Runs_128times_27,263,3,1.14,3,0,0,0.19,0.54,677.34,701.47
ACO_Multiple_Runs_128times_27,263,0,0.00,0,0,0,0.00,0.00,654.88,701.47
ACO_Multiple_Runs_128times_27,263,0,0.00,0,0,0,0.00,0.00,635.27,701.47
ACO_Multiple_Runs_128times_27,263,1,0.38,1,0,0,7.75,7.75,606.70,701.47
ACO_Multiple_Runs_128times_27,263,2,0.76,2,0,0,0.56,0.65,583.57,701.47
ACO_Multiple_Runs_128times_27,263,3,1.14,3,0,0,0.95,1.49,567.39,701.47
ACO_Multiple_Runs_128times_27,263,2,0.76,2,0,0,12.59,22.06,541.48,701.47
ACO_Multiple_Runs_128times_27,263,1,0.38,1,0,0,1.41,1.41,529.21,701.47
ACO_Multiple_Runs_128times_27,263,6,2.28,6,0,0,1.46,3.17,513.46,701.47
ACO_Multiple_Runs_128times_27,263,4,1.52,4,0,0,1.38,3.65,489.20,701.47
ACO_Multiple_Runs_128times_27,263,12,4.56,8,4,0,17.66,43.54,468.73,701.47
ACO_Multiple_Runs_128times_27,263,2,0.76,1,1,0,32.58,63.67,450.48,701.47
ACO_Multiple_Runs_128times_27,263,5,1.90,5,0,0,0.40,1.02,437.13,701.47
ACO_Multiple_Runs_128times_27,263,1,0.38,1,0,0,0.14,0.14,433.09,701.47
ACO_Multiple_Runs_128times_27,263,5,1.90,2,3,0,49.83,121.83,411.67,701.47
ACO_Multiple_Runs_128times_27,263,11,4.18,7,4,0,29.12,121.03,393.16,701.47
ACO_Multiple_Runs_128times_27,263,10,3.80,8,1,1,31.57,137.44,373.43,701.47
ACO_Multiple_Runs_128times_27,263,9,3.42,4,5,0,38.33,107.78,356.73,701.47
ACO_Multiple_Runs_128times_27,263,11,4.18,7,3,1,18.98,194.32,349.47,701.47
ACO_Multiple_Runs_128times_27,263,12,4.56,12,0,0,0.34,0.77,335.56,701.47
ACO_Multiple_Runs_128times_27,263,7,2.66,4,3,0,1.68,3.77,327.66,701.47
ACO_Multiple_Runs_128times_27,263,11,4.18,8,3,0,1.50,4.98,298.54,701.47
ACO_Multiple_Runs_128times_27,263,17,6.46,11,4,2,25.43,192.79,289.83,701.47
ACO_Multiple_Runs_128times_27,263,8,3.04,5,3,0,1.33,3.84,271.98,701.47
ACO_Multiple_Runs_128times_27,263,12,4.56,12,0,0,2.96,15.07,263.44,701.47
ACO_Multiple_Runs_128times_27,263,18,6.84,12,5,1,30.66,141.33,251.25,701.47
ACO_Multiple_Runs_128times_27,263,15,5.70,13,1,1,37.76,465.79,238.02,701.47
ACO_Multiple_Runs_128times_27,263,16,6.08,16,0,0,2.24,11.70,229.27,701.47
ACO_Multiple_Runs_128times_27,263,40,15.21,36,4,0,7.89,90.24,218.32,701.47
ACO_Multiple_Runs_128times_27,263,38,14.45,22,12,4,66.49,408.17,213.46,701.47
ACO_Multiple_Runs_128times_27,263,29,11.03,29,0,0,1.94,12.86,205.54,701.47
ACO_Multiple_Runs_128times_27,263,31,11.79,28,0,3,36.48,369.84,203.56,701.47
ACO_Multiple_Runs_128times_27,263,124,47.15,61,42,21,59.26,331.42,201.09,701.47
ACO_Multiple_Runs_128times_27,263,77,29.28,52,8,17,61.10,380.23,197.24,701.47
ACO_Multiple_Runs_128times_28,259,1,0.39,1,0,0,0.21,0.21,700.00,734.60
ACO_Multiple_Runs_128times_28,259,2,0.77,2,0,0,1.50,2.86,691.27,734.60
ACO_Multiple_Runs_128times_28,259,4,1.54,4,0,0,0.49,0.72,676.49,734.60
ACO_Multiple_Runs_128times_28,259,0,0.00,0,0,0,0.00,0.00,648.24,734.60
ACO_Multiple_Runs_128times_28,259,0,0.00,0,0,0,0.00,0.00,636.39,734.60
ACO_Multiple_Runs_128times_28,259,3,1.16,3,0,0,8.57,24.88,620.51,734.60
ACO_Multiple_Runs_128times_28,259,12,4.63,8,4,0,12.87,53.19,604.13,734.60
ACO_Multiple_Runs_128times_28,259,9,3.47,8,1,0,4.46,30.75,580.68,734.60
ACO_Multiple_Runs_128times_28,259,5,1.93,4,1,0,3.89,13.26,562.25,734.60
ACO_Multiple_Runs_128times_28,259,8,3.09,6,1,1,16.71,105.21,536.23,734.60
ACO_Multiple_Runs_128times_28,259,6,2.32,6,0,0,0.53,1.29,517.17,734.60
ACO_Multiple_Runs_128times_28,259,8,3.09,8,0,0,1.25,5.35,501.16,734.60
ACO_Multiple_Runs_128times_28,259,7,2.70,7,0,0,0.58,1.94,455.92,734.60
ACO_Multiple_Runs_128times_28,259,12,4.63,10,2,0,3.37,22.89,459.04,734.60
ACO_Multiple_Runs_128times_28,259,18,6.95,11,6,1,18.59,104.09,456.12,734.60
ACO_Multiple_Runs_128times_28,259,6,2.32,6,0,0,0.42,0.54,432.89,734.60
ACO_Multiple_Runs_128times_28,259,7,2.70,6,1,0,8.11,51.36,413.09,734.60
ACO_Multiple_Runs_128times_28,259,7,2.70,5,1,1,10.70,66.24,404.66,734.60
ACO_Multiple_Runs_128times_28,259,8,3.09,8,0,0,0.59,2.06,376.30,734.60
ACO_Multiple_Runs_128times_28,259,9,3.47,7,1,1,35.88,316.43,350.75,734.60
ACO_Multiple_Runs_128times_28,259,21,8.11,14,1,6,22.31,125.04,347.25,734.60
ACO_Multiple_Runs_128times_28,259,6,2.32,6,0,0,0.46,2.18,315.04,734.60
ACO_Multiple_Runs_128times_28,259,20,7.72,18,2,0,7.30,36.34,309.06,734.60
ACO_Multiple_Runs_128times_28,259,21,8.11,21,0,0,1.86,10.46,290.18,734.60
ACO_Multiple_Runs_128times_28,259,6,2.32,5,1,0,12.60,73.36,276.28,734.60
ACO_Multiple_Runs_128times_28,259,22,8.49,17,4,1,10.00,89.92,281.87,734.60
ACO_Multiple_Runs_128times_28,259,14,5.41,14,0,0,1.24,6.36,254.68,734.60
ACO_Multiple_Runs_128times_28,259,19,7.34,15,4,0,14.29,59.22,246.00,734.60
ACO_Multiple_Runs_128times_28,259,20,7.72,19,0,1,51.06,981.01,238.28,734.60
ACO_Multiple_Runs_128times_28,259,52,20.08,41,8,3,25.86,323.02,233.06,734.60
ACO_Multiple_Runs_128times_28,259,110,42.47,69,13,28,113.87,787.90,227.66,734.60
ACO_Multiple_Runs_128times_28,259,144,55.60,65,19,60,186.71,811.58,219.24,734.60
ACO_Multiple_Runs_128times_28,259,134,51.74,65,28,41,149.58,783.32,207.86,734.60
ACO_Multiple_Runs_128times_28,259,162,62.55,42,43,77,162.75,541.98,207.73,734.60
ACO_Multiple_Runs_128times_29,250,1,0.40,1,0,0,0.98,0.98,700.00,663.88
ACO_Multiple_Runs_128times_29,250,1,0.40,1,0,0,0.30,0.30,685.71,663.88
ACO_Multiple_Runs_128times_29,250,2,0.80,2,0,0,0.62,1.16,674.64,663.88
ACO_Multiple_Runs_128times_29,250,2,0.80,2,0,0,1.23,1.49,645.51,663.88
ACO_Multiple_Runs_128times_29,250,12,4.80,12,0,0,0.87,2.28,631.97,663.88
ACO_Multiple_Runs_128times_29,250,5,2.00,5,0,0,4.03,15.58,614.86,663.88
ACO_Multiple_Runs_128times_29,250,1,0.40,1,0,0,0.97,0.97,593.59,663.88
ACO_Multiple_Runs_128times_29,250,4,1.60,3,1,0,10.77,31.38,571.94,663.88
ACO_Multiple_Runs_128times_29,250,4,1.60,3,1,0,1.16,3.33,546.30,663.88
ACO_Multiple_Runs_128times_29,250,4,1.60,4,0,0,2.61,6.56,530.71,663.88
ACO_Multiple_Runs_128times_29,250,8,3.20,8,0,0,1.60,2.42,513.44,663.88
ACO_Multiple_Runs_128times_29,250,7,2.80,5,2,0,6.94,30.56,497.77,663.88
ACO_Multiple_Runs_128times_29,250,3,1.20,2,1,0,1.14,1.47,473.61,663.88
ACO_Multiple_Runs_128times_29,250,14,5.60,14,0,0,3.26,16.70,457.51,663.88
ACO_Multiple_Runs_128times_29,250,13,5.20,11,2,0,5.10,28.95,442.57,663.88
ACO_Multiple_Runs_128times_29,250,21,8.40,15,6,0,14.08,35.54,420.57,663.88
ACO_Multiple_Runs_128times_29,250,24,9.60,22,2,0,6.24,41.48,407.91,663.88
ACO_Multiple_Runs_128times_29,250,4,1.60,4,0,0,0.49,1.34,380.59,663.88
ACO_Multiple_Runs_128times_29,250,12,4.80,9,3,0,18.55,69.59,369.45,663.88
ACO_Multiple_Runs_128times_29,250,7,2.80,7,0,0,0.33,0.78,356.61,663.88
ACO_Multiple_Runs_128times_29,250,41,16.40,24,16,1,28.21,130.68,343.64,663.88
ACO_Multiple_Runs_128times_29,250,60,24.00,30,29,1,33.74,382.24,329.90,663.88
ACO_Multiple_Runs_128times_29,250,27,10.80,22,5,0,16.11,100.14,319.48,663.88
ACO_Multiple_Runs_128times_29,250,14,5.60,14,0,0,1.20,5.97,296.86,663.88
ACO_Multiple_Runs_128times_29,250,14,5.60,10,3,1,40.08,392.37,282.16,663.88
ACO_Multiple_Runs_128times_29,250,22,8.80,22,0,0,1.30,12.62,266.64,663.88
ACO_Multiple_Runs_128times_29,250,47,18.80,35,10,2,26.36,350.68,260.71,663.88
ACO_Multiple_Runs_128times_29,250,50,20.00,42,5,3,30.45,563.58,250.28,663.88
ACO_Multiple_Runs_128times_29,250,42,16.80,30,5,7,42.31,335.58,239.58,663.88
ACO_Multiple_Runs_128times_29,250,34,13.60,32,1,1,14.02,270.65,234.43,663.88
ACO_Multiple_Runs_128times_29,250,79,31.60,41,12,26,84.17,395.32,226.09,663.88
ACO_Multiple_Runs_128times_29,250,82,32.80,19,20,43,123.06,244.54,223.25,663.88
ACO_Multiple_Runs_128times_29,250,80,32.00,23,26,31,124.64,352.79,215.01,663.88
ACO_Multiple_Runs_128times_29,250,82,32.80,31,20,31,156.64,495.30,201.99,663.88
ACO_Multiple_Runs_128times_29,250,101,40.40,43,26,32,99.58,320.16,200.17,663.88
ACO_Multiple_Runs_128times_29,250,97,38.80,28,24,45,160.03,553.70,191.09,663.88
ACO_Multiple_Runs_128times_30,253,4,1.58,2,2,0,1.12,1.86,700.00,774.00
ACO_Multiple_Runs_128times_30,253,9,3.56,8,1,0,1.69,10.12,685.26,774.00
ACO_Multiple_Runs_128times_30,253,5,1.98,1,4,0,12.41,32.89,674.02,774.00
ACO_Multiple_Runs_128times_30,253,3,1.19,2,1,0,0.52,0.68,650.54,774.00
ACO_Multiple_Runs_128times_30,253,7,2.77,5,2,0,5.03,29.13,631.88,774.00
ACO_Multiple_Runs_128times_30,253,2,0.79,1,1,0,0.24,0.46,613.74,774.00
ACO_Multiple_Runs_128times_30,253,5,1.98,3,2,0,8.62,41.63,590.81,774.00
ACO_Multiple_Runs_128times_30,253,35,13.83,18,17,0,22.29,88.93,580.52,774.00
ACO_Multiple_Runs_128times_30,253,13,5.14,12,1,0,1.67,9.05,556.27,774.00
ACO_Multiple_Runs_128times_30,253,7,2.77,6,1,0,0.45,0.82,537.04,774.00
ACO_Multiple_Runs_128times_30,253,11,4.35,9,2,0,7.96,46.78,527.20,774.00
ACO_Multiple_Runs_128times_30,253,13,5.14,8,4,1,11.74,78.79,496.35,774.00
ACO_Multiple_Runs_128times_30,253,16,6.32,13,2,1,10.63,88.57,473.56,774.00
ACO_Multiple_Runs_128times_30,253,7,2.77,5,2,0,6.48,40.69,461.59,774.00
ACO_Multiple_Runs_128times_30,253,7,2.77,7,0,0,2.56,4.80,449.83,774.00
ACO_Multiple_Runs_128times_30,253,11,4.35,10,1,0,5.02,44.19,441.64,774.00
ACO_Multiple_Runs_128times_30,253,1,0.40,0,1,0,0.40,0.40,412.75,774.00
ACO_Multiple_Runs_128times_30,253,16,6.32,11,4,1,44.91,450.83,386.95,774.00
ACO_Multiple_Runs_128times_30,253,28,11.07,21,5,2,29.07,376.45,363.79,774.00
ACO_Multiple_Runs_128times_30,253,24,9.49,16,5,3,16.63,67.17,346.39,774.00
ACO_Multiple_Runs_128times_30,253,12,4.74,11,1,0,1.84,7.68,330.41,774.00
ACO_Multiple_Runs_128times_30,253,17,6.72,16,1,0,1.02,3.06,314.78,774.00
ACO_Multiple_Runs_128times_30,253,19,7.51,17,2,0,9.09,61.64,300.58,774.00
ACO_Multiple_Runs_128times_30,253,49,19.37,30,13,6,58.45,669.15,288.43,774.00
ACO_Multiple_Runs_128times_30,253,19,7.51,18,1,0,4.82,50.46,274.82,774.00
ACO_Multiple_Runs_128times_30,253,26,10.28,21,2,3,17.19,159.08,270.90,774.00
ACO_Multiple_Runs_128times_30,253,54,21.34,39,4,11,62.46,914.48,258.30,774.00
ACO_Multiple_Runs_128times_30,253,62,24.51,40,14,8,52.83,380.52,254.33,774.00
ACO_Multiple_Runs_128times_30,253,63,24.90,38,20,5,74.00,981.02,247.13,774.00
ACO_Multiple_Runs_128times_30,253,108,42.69,30,12,66,163.98,401.87,243.02,774.00
ACO_Multiple_Runs_128times_30,253,114,45.06,43,25,46,160.49,609.49,232.30,774.00
ACO_Multiple_Runs_128times_30,253,106,41.90,43,5,58,193.26,593.66,221.58,774.00
ACO_Multiple_Runs_128times_30,253,137,54.15,34,28,75,175.96,527.26,215.45,774.00
ACO_Multiple_Runs_128times_30,253,138,54.55,32,13,93,226.68,549.55,206.75,774.00
ACO_Multiple_Runs_128times_30,253,143,56.52,24,39,80,266.62,1092.71,192.39,774.00
ACO_Multiple_Runs_128times_30,253,171,67.59,19,38,114,284.24,925.53,191.90,774.00
ACO_Multiple_Runs_128times_31,269,8,2.97,8,0,0,0.61,1.04,700.00,820.04
ACO_Multiple_Runs_128times_31,269,4,1.49,4,0,0,0.78,1.68,694.26,820.04
ACO_Multiple_Runs_128times_31,269,6,2.23,5,1,0,1.86,7.40,675.11,820.04
ACO_Multiple_Runs_128times_31,269,2,0.74,2,0,0,0.43,0.56,647.12,820.04
ACO_Multiple_Runs_128times_31,269,20,7.43,17,3,0,8.83,45.51,634.97,820.04
ACO_Multiple_Runs_128times_31,269,3,1.12,2,1,0,4.00,11.74,616.80,820.04
ACO_Multiple_Runs_128times_31,269,5,1.86,5,0,0,1.00,1.94,580.28,820.04
ACO_Multiple_Runs_128times_31,269,10,3.72,10,0,0,1.73,6.46,572.41,820.04
ACO_Multiple_Runs_128times_31,269,24,8.92,14,10,0,17.26,77.25,546.13,820.04
